names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity	description	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20	CCA1_ZT02	CCA1_ZT14	LHY_ZT02	TOC1_ZT15	PRR5_ZT10	PRR7_ZT12	PRR9_ZT??	PHYA_ZT00	PHYB_ZT00	CRY2_ZT08	FHY1_ZT04	LUX_ZT10	LUX_ZT12	PIF3_ZT08	PIF4_ZT04	PIF5_ZT04	ELF4_ZT10	ELF3_ZT00	ELF3_ZT04
AT3G59820	-3923.89233398438	3818.10338633776	peak8	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	LETM1-like protein	6.14192626930986	6.03360104025261	8.22363696923144	8.04565868779996	7.3416933728653	6.84286580912386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G60190	-3804.14501953125	3929.89098399401	peak8	trough0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	DYNAMIN-like 1E	8.67650193724432	8.9022379893437	9.59821530762705	9.45424203228437	9.23304046928777	9.05365100771074	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT3G60130	-3767.95458984375	2251.68615000963	peak20	trough4	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	7	0	0.761904761904762	0.00017307026652821	0	3	beta glucosidase 16	9.53817835192771	8.66616886425744	9.47189464171818	9.11127618821951	9.65275397470543	9.77301211057422	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1
AT3G60540	-3100.45751953125	3910.42125743151	peak4	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Preprotein translocase Sec, Sec61-beta subunit protein	6.24474795371903	6.99353507201002	6.82910035827743	6.97754168011854	6.43301549759023	6.17763311844481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G60380	-3452.11572265625	4284.27037852526	peak8	trough0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	PF05553 - Cotton fibre expressed protein (DUF761)  (1 of 28)	6.52239921209413	7.3897038853723	7.82956605284372	7.28648726753471	7.1883354382796	7.09479988654189	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0
AT3G60320	-3545.1103515625	1326.43663829088	peak20	trough12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4	Protein of unknown function (DUF630 and DUF632)	10.6812836275952	10.3462124705378	10.3428388590791	9.91859367836137	10.8455118390783	10.8563790320376	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G60250	-3323.58325195312	1646.73156016588	peak0	trough12	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	casein kinase II  beta chain 3	8.86660856969782	8.21329897470154	8.04970946404843	7.98260048454309	8.49470787663063	8.54306318551041	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT3G60260	-3866.27465820312	1641.09581797838	peak16	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	ELMO/CED-12 family protein	7.23294298331616	6.88195065105265	6.83017376999129	6.91869054652281	7.37812920119323	7.07108433005675	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G60300	-3420.7236328125	1690.29393809557	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	RWD domain-containing protein	9.85160802292425	8.24888736454458	8.18955186368487	8.13959256447253	9.10031880415694	9.50477064410548	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G60420	-3976.09985351562	2858.11901133776	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Phosphoglycerate mutase family protein	8.07945429412648	7.51972988116352	8.00801019889594	9.55681180468123	9.52170980282298	8.83268992966567	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G60750	-4075.45263671875	3207.25280040026	peak16	trough0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0.833333333333333	0.00017307026652821	0	3	Transketolase	12.8473081877303	12.9855703532768	13.0215731753705	13.3024827758692	13.3526319808624	13.2103142689972	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G60880	-3139.61328125	3986.12926524401	peak4	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	dihydrodipicolinate synthase 1	7.86591563310323	8.35173337845282	8.29698911585883	8.31639642783891	8.02942605217531	7.8927721529493	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G60910	-2993.5458984375	1585.40270274401	peak0	trough8	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	9.25369353154428	8.75174444256332	8.44812730057572	8.51060840695356	8.50906887349863	8.92747313798782	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G60810	-4083.9443359375	3418.12535899401	peak12	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	PF07386 - Protein of unknown function (DUF1499) (DUF1499)  (1 of 1)	8.64741237775236	8.53673090713314	8.8942734788572	8.96119301706114	8.83934158389158	8.85337437459142	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G60410	-3653.17700195312	3443.64025157213	peak12	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF1639)	6.30967133144254	6.2509890020456	6.39310337838782	6.59103897749325	6.38506738221792	6.28080645593815	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G60390	-2661.64038085938	4494.46422618151	peak8	trough12	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	homeobox-leucine zipper protein 3	7.25825577673294	7.48160297252052	7.76306089899213	7.12957969703978	7.21560769086654	7.30555290778816	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT3G60450	-3978.73681640625	3159.68199961901	peak16	trough4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Phosphoglycerate mutase family protein	8.20921119320587	8.18513045456185	8.35194147467391	9.00913790396421	9.03243964290892	8.42153430537257	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G61310	-3099.67358398438	1625.79381602526	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4	AT hook motif DNA-binding family protein	9.4488638636104	9.15677536112276	8.95268540766957	8.82975931013481	9.1769435192579	9.23100920346556	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT3G61250	-2851.47412109375	1567.77306407213	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	myb domain protein 17	5.95819592193602	5.7879895332402	5.40514886055527	5.50419924221552	5.6148114664576	5.64997317709124	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61210	-3503.35375976562	1559.25780528307	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	9.49474313082057	8.68782292387082	8.77979135199669	8.37626264457515	9.43550981895304	9.43415078875884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61170	-3280.7109375	1838.04784434557	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Tetratricopeptide repeat (TPR)-like superfamily protein	6.28270572739173	6.09128206215285	6.14435035325042	6.0474839509197	6.1731349166074	6.25793512013386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G61160	-3597.74365234375	1947.38707774401	peak20	trough4	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3	Protein kinase superfamily protein	6.27321062504826	5.61340848639865	5.98261968550843	5.86613140936944	6.23601199682772	6.38936200890952	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0
AT3G61060	-2958.6328125	1935.22008555651	peak0	trough12	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	6	0	0.933333333333333	0.00017307026652821	0	3	phloem protein 2-A13	9.70121417898232	7.71915788401361	7.75237076314083	6.9290121611036	7.16399611589888	7.94885410612509	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0
AT3G61080	-2762.9931640625	1836.57836192369	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Protein kinase superfamily protein	9.96529750209598	9.79322517022732	9.74375026689674	9.51406195217147	9.65440805546509	9.78528901815228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61070	-3867.57177734375	3472.66100352526	peak12	trough4	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	5	0	0.9	0.00017307026652821	0	3	peroxin 11E	9.48217342516941	9.39124805114063	9.70051527765758	9.8806921990976	9.64282934575013	9.6239866105711	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0
AT3G11030	-4150.76220703125	2320.98912852526	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	TRICHOME BIREFRINGENCE-LIKE 32	5.8358342012341	5.64275825708286	5.77031917660569	5.82989590151249	6.1039067890548	5.90176063607006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G60600	-3411.93505859375	1705.06151622057	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	vesicle associated protein	10.8717933722	10.2551606757438	10.1919131566345	10.2509962091421	10.6155152750838	10.7206657986178	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G61600	-3078.80712890625	1625.67968028307	peak0	trough12	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	POZ/BTB containin G-protein 1	9.54546160314022	9.0929013572918	8.79832321024238	8.57477869028041	9.09433269711972	9.37873755712272	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
AT3G61590	-2614.72314453125	1957.89000743151	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Galactose oxidase/kelch repeat superfamily protein	7.31768514048524	7.31678723421219	6.81273000625995	6.78895233276517	6.84688432571463	6.93416224800121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61430	-2702.89624023438	1851.68016856432	peak0	trough12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4	plasma membrane intrinsic protein 1A	12.2147653097218	11.7713727378938	10.6172050842588	9.7865874829049	10.4501891937604	11.1449501919205	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G61580	-2740.83032226562	2042.11046641588	peak0	trough12	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	9	0	0.833333333333333	0.00017307026652821	0	3	Fatty acid/sphingolipid desaturase	11.3213214255156	10.5635637158155	10.5484127618233	9.64294448844486	9.78458275652366	10.5999860298286	1	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	0
AT3G61440	-3383.68481445312	1495.13011973619	peak0	trough12	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	cysteine synthase C1	12.2149025548199	11.7349524843097	11.3236072934622	11.2513568721579	12.0648457345099	12.1293567510767	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
AT3G61530	-3959.31274414062	1962.15929454088	peak20	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Phosphoenolpyruvate carboxylase family protein	7.39143861075349	7.16850765085691	7.19438180458735	7.39766459354502	7.35313269590925	7.43299104005122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61360	-3109.4755859375	4063.61803477526	peak8	trough0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Tetratricopeptide repeat (TPR)-like superfamily protein	5.70714398370755	6.01782567090123	6.05560450346338	6.01523670500678	5.73397153716488	5.77772943263741	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61220	-1985.24499511719	1401.59484141588	peak4	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	NAD(P)-binding Rossmann-fold superfamily protein	9.82483204130945	10.1586055462119	9.24508597267296	9.88542839028627	9.3266931298731	9.74414678038167	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G61130	-3124.119140625	4129.14489024401	peak4	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	galacturonosyltransferase 1	8.33718039293158	9.1505608415828	9.05992553729277	8.95164016439128	8.67849516918148	8.65306223725632	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
AT3G61260	-2922.30493164062	1489.97557872057	peak20	trough12	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3	Remorin family protein	10.3207390391074	10.0399683489272	10.1917472719281	9.39968216436015	10.2005168413213	10.3423164301181	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0
AT3G62030	-4127.55810546875	2277.65148204088	peak20	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	rotamase CYP 4	13.5215941939366	13.4278005362613	13.4817672363347	13.5970391912733	13.6502526651927	13.6795118946273	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G61880	-2720.919921875	3424.17662852526	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	cytochrome p450 78a9	6.85467825411554	7.69663254877978	6.84199189976186	7.11484612606986	6.52660776579804	6.5285374257678	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT3G61950	-3518.587890625	3559.40734141588	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	5.18998635756407	5.70785941924682	5.57909362560859	5.99355119951996	5.82215076621763	5.4683844208651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G62010	-2286.533203125	2137.35607188463	peak4	trough12	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	PTHR23339 - TYROSINE SPECIFIC PROTEIN PHOSPHATASE AND DUAL SPECIFICITY PROTEIN PHOSPHATASE (1 of 1)	8.83863951550073	9.09308358666464	8.90134803683024	8.22461820531509	8.70624858966896	8.86514375294341	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
AT3G61920	-3571.25512695312	3438.07408946276	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4	PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 28)	5.43492963673206	5.59918486212876	5.64495017718789	6.29239225427697	5.75789755996081	5.52546863754824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G61830	-2325.6396484375	1719.21117442369	peak4	trough8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	auxin response factor 18	7.75153419067403	7.89703102068841	7.57143144129094	7.64471620063937	7.67930625726088	7.74054481253731	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G61820	-3237.73364257812	4029.46422618151	peak8	trough0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	Eukaryotic aspartyl protease family protein	8.64007209604127	10.2359098777436	10.4970326364099	10.3746760612419	9.30845228506929	8.91173374397575	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT3G61630	-3097.69140625	1703.45922129869	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	cytokinin response factor 6	7.09247570378476	6.06250044439349	5.79506872637151	5.8403575260259	6.07688545347194	6.16562487259878	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT3G61760	-3886.07861328125	3734.09117930651	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	DYNAMIN-like 1B	5.59016592280047	5.59635444030156	5.83529025269362	5.85515215938793	5.81009068334146	5.61381068768816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G61890	-2765.9970703125	1749.07677500963	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3	homeobox 12	8.65594699544305	7.81705258149682	6.40793384323283	6.80846295760772	6.41930242791336	7.33431279888838	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT3G62370	-3912.2353515625	2619.75450938463	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	heme binding	8.68715935413786	8.25035132759029	8.66104926617936	8.73650556974549	8.81070037326828	8.72950736566588	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G62310	-2523.67529296875	3607.04308360338	peak4	trough20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	RNA helicase family protein	7.76531712717198	8.22406213293699	7.92297499227551	7.75961200050123	7.79055398547538	7.64971852640589	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT3G62080	-3974.275390625	2048.28771250963	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	SNF7 family protein	5.07229671584287	4.83611957594348	4.88632048274915	5.05103394469953	5.31539616258575	5.29270897823484	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G62290	-3376.05883789062	1666.23485606432	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	ADP-ribosylation factor A1E	12.2307935014526	11.5655296861732	11.4895183259566	11.5440794733012	11.7756859182877	12.0423583366582	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G62150	-3449.8486328125	1668.87999766588	peak0	trough12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	P-glycoprotein 21	6.7367927226938	4.79032639591705	4.85613541378119	4.52048450485216	6.047578300379	6.28479311778354	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
AT3G62060	-3997.9990234375	2482.57115977526	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Pectinacetylesterase family protein	7.59098371015833	7.2195110000643	7.40525067835129	7.87884963601913	7.9192862389519	7.77068797686645	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G62740	-2870.4619140625	4495.87828868151	peak8	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	beta glucosidase 7	4.69015590772534	4.78115357206126	4.95265083094989	4.65848408214838	4.65668660323596	4.65725457569057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G62700	-3232.755859375	4126.90270274401	peak8	trough0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	multidrug resistance-associated protein 10	8.54975287813483	9.7133457843118	10.3032612055634	9.93877709941346	8.78613989332864	8.97569640367161	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0
AT3G62580	-3507.67797851562	3944.09801524401	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4	Late embryogenesis abundant protein (LEA) family protein	9.0925134012541	9.59621293379498	9.78677414507331	9.82005991442314	9.62520796589417	9.39307173799635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G62550	-3773.37084960938	3928.63170665026	peak8	trough0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4	Adenine nucleotide alpha hydrolases-like superfamily protein	7.10774742296944	9.42279409429381	11.9412284725592	11.2092095106354	11.1685232190463	9.97165247186096	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT3G62410	-4063.24755859375	2437.74449961901	peak16	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	CP12 domain-containing protein 2	11.9553458290786	11.3760978050431	11.7020794320465	12.5383371205489	12.7382684206185	12.6347838722867	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G62810	-3876.73657226562	3683.61315196276	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	complex 1 family protein / LVR family protein	8.00063995551447	8.05311033189981	8.4599976767452	8.64954987677329	8.34179021117618	8.29934975264142	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G63080	-4029.57836914062	2801.60289805651	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4	glutathione peroxidase 5	8.35053896597116	7.82497262103424	8.36842916678103	8.61761869172094	8.70997671783226	8.39728393879515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G63010	-3415.74536132812	1509.03026622057	peak0	trough8	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	8	0	0.785714285714286	0.00017307026652821	0	3	alpha/beta-Hydrolases superfamily protein	6.33241121452486	5.99324951344291	5.67541048584394	5.85388103732327	6.19964868554094	6.2095207304506	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0
AT3G62980	-3422.5126953125	1596.75829356432	peak0	trough8	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	8	0	0.892857142857143	0.00017307026652821	0	3	F-box/RNI-like superfamily protein	9.78181010575835	9.07866320130311	8.90039478636819	9.11614454138014	9.28350709117612	9.65543722094404	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1
AT3G62970	-3116.51416015625	1552.00634043932	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	zinc finger (C3HC4-type RING finger) family protein	8.14459023003291	7.69768094520528	7.49426953522509	7.59593808843901	7.58148867858814	7.97091117464548	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G62950	-2973.6455078125	1817.72411387682	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Thioredoxin superfamily protein	8.1508634873961	6.85042555637116	7.3507210532142	5.44563570659367	7.33629672506568	7.63577622284599	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G62930	-3511.69506835938	1709.47875254869	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Thioredoxin superfamily protein	7.2236798491426	5.93622960618265	5.93588685482435	5.89251881935712	7.0406073261211	7.05398838388728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G62720	-2506.583984375	1623.14672129869	peak0	trough12	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	7	0	0.857142857142857	0.00017307026652821	0	3	xylosyltransferase 1	7.83681719697696	7.59030137655197	7.65025762360127	7.34357451546986	7.69135504900273	7.57332739589535	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0
AT3G62590	-2569.64233398438	3348.39781993151	peak4	trough20	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3	alpha/beta-Hydrolases superfamily protein	5.67845482396717	6.0399650702478	5.76379745778263	5.59413916954492	5.6379517009991	5.59352572123062	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
AT3G62690	-2726.97924804688	4139.31383555651	peak8	trough20	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0.6	0.00017307026652821	0	3	AtL5	6.83483723716156	7.10998715954266	7.14924195761629	6.84936188014642	6.89953471031039	6.7603528988039	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AT3G62840	-3798.52612304688	3763.35582774401	peak12	trough0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	Small nuclear ribonucleoprotein family protein	9.66546877246329	9.66714018651566	9.92250241081412	9.98913785574673	9.88524552855226	9.67623527749022	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
AT3G62630	-4066.55810546875	4017.01549571276	peak8	trough0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF1645)	7.73757736312501	7.80209350531106	8.43178106576907	8.07545531162629	8.22342527418867	7.92984555954233	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT3G62600	-3400.93603515625	3662.99230235338	peak12	trough0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3	DNAJ heat shock family protein	9.34692576743285	9.93897710072686	10.0058856391759	10.759385259657	9.81602344003463	9.60169033343596	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
AT3G62820	-3348.43823242188	1553.79869883776	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Plant invertase/pectin methylesterase inhibitor superfamily protein	8.95873141337674	8.6578926362831	8.52820738520815	8.65513860471093	8.72379876556413	8.81885034976886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G63250	-4087.10546875	3075.73326915026	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	homocysteine methyltransferase 2	8.41183084581029	8.25299463131486	8.52005466080253	8.56253989922939	8.56552161253778	8.55628649117589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
